total_R
206.28299999999996
154.325
170.559
212.154
179.983
166.531
182.22800000000004
132.806
182.791
203.18100000000004
115.21100000000001
178.93599999999998
169.44599999999997
183.62000000000003
147.18000000000004
151.272
158.596
168.34300000000002
179.04999999999998
127.50200000000001
195.84199999999998
176.74099999999999
193.03699999999998
162.392
171.17
138.25799999999998
161.19
165.099
207.02100000000002
173.171
189.36600000000004
198.90800000000002
184.03300000000002
143.194
198.56500000000003
198.19799999999998
160.44799999999998
203.02299999999997
171.10899999999998
150.469
205.938
209.65999999999997
170.86300000000003
127.112
202.88600000000002
175.05800000000002
187.783
161.155
125.22900000000001
109.14500000000001
167.352
213.861
155.597
123.368
174.65800000000002
171.428
171.798
167.852
198.74800000000002
184.37900000000002
173.03199999999998
188.865
162.397
208.59900000000002
154.44899999999998
189.05399999999997
175.761
166.304
213.664
176.39
171.89299999999997
170.00900000000001
148.606
151.60500000000002
169.20299999999997
212.982
155.401
172.76999999999998
189.623
180.46800000000002
178.81999999999996
140.921
189.59499999999997
184.849
226.13600000000002
230.255
149.09300000000002
153.303
205.882
169.976
147.89799999999997
169.774
164.724
173.80300000000003
141.77300000000002
187.26600000000002
245.04299999999998
227.58499999999998
139.33800000000002
177.841
183.96300000000002
167.869
223.827
179.488
194.21800000000002
182.213
162.692
209.95800000000003
189.724
137.907
122.905
189.24200000000002
205.485
186.70299999999997
210.93599999999998
155.053
157.72299999999998
205.00599999999997
178.286
170.42000000000002
134.28
205.49099999999999
133.03300000000002
178.332
162.13
219.75400000000002
155.02800000000002
173.773
175.083
205.514
134.089
191.728
200.042
172.55900000000003
189.079
186.428
136.51999999999998
188.618
188.151
157.997
131.26
152.064
135.512
184.07299999999998
202.67499999999998
198.864
192.21299999999997
194.5
119.20000000000002
177.18300000000002
161.163
168.53000000000003
167.213
125.465
197.191
142.21
202.07099999999997
183.709
136.005
139.781
160.524
144.445
189.58100000000002
159.35
153.292
226.168
188.39499999999998
225.281
148.35199999999998
187.563
160.48499999999999
203.71099999999996
188.96999999999997
172.272
174.994
105.652
168.338
179.923
184.918
180.251
156.938
157.279
168.527
164.589
158.953
131.65799999999996
167.762
163.942
170.071
171.26599999999996
157.531
116.666
169.583
195.02800000000002
163.829
119.44800000000001
167.124
166.34400000000002
131.763
186.16899999999998
194.784
139.72000000000003
161.30700000000002
191.70299999999997
156.94400000000002
165.50799999999998
171.97500000000002
122.47900000000001
193.43
253.00400000000002
172.081
117.92400000000002
206.62800000000004
160.97699999999998
195.619
184.87
171.291
177.78000000000003
150.36400000000003
196.55700000000002
227.874
189.03400000000002
192.543
138.358
162.442
146.03799999999998
159.853
175.739
185.957
213.14200000000002
197.66699999999997
143.782
176.68199999999996
154.74599999999998
188.123
154.153
209.688
156.571
161.17000000000002
143.471
171.887
158.551
143.417
170.11599999999999
186.29399999999998
185.96900000000002
165.806
172.47699999999998
109.417
194.51100000000002
177.316
169.767
210.08100000000002
142.60199999999998
141.346
200.451
183.47
220.71599999999998
165.646
153.25900000000001
142.224
178.32299999999998
178.43399999999997
185.435
192.839
171.98800000000003
199.793
148.509
171.53900000000002
150.896
156.18699999999998
134.627
151.435
186.91299999999998
171.531
183.8
232.73
194.15200000000002
146.45
134.88299999999998
158.432
188.86399999999998
166.827
204.969
190.118
179.659
182.345
194.96200000000002
195.47899999999998
176.933
122.547
166.076
173.673
182.54700000000003
173.93600000000004
178.50799999999998
200.43400000000003
181.79000000000002
178.65800000000002
214.16200000000003
188.308
152.604
199.74099999999999
175.488
168.88100000000003
104.08200000000001
181.619
117.78899999999999
149.143
205.13599999999997
201.28999999999996
135.488
175.614
268.668
207.56400000000002
165.692
166.83900000000003
184.63
179.593
171.035
194.349
165.13400000000001
144.89800000000002
189.764
178.46499999999997
122.05799999999999
179.715
221.77500000000003
192.36499999999998
231.10099999999997
109.612
155.53400000000002
153.363
196.248
185.163
159.76099999999997
185.66899999999998
189.235
222.9
182.56
161.904
229.09500000000003
128.053
174.03900000000002
204.129
162.117
164.598
197.86299999999997
174.875
122.75599999999999
213.76899999999998
181.855
158.475
187.75
145.39600000000002
186.05700000000002
164.324
198.56599999999997
155.301
154.478
180.702
146.085
120.525
170.29000000000002
167.02800000000002
200.75600000000003
221.51
147.308
99.24200000000002
171.027
177.80199999999996
176.139
198.5
152.37
182.24199999999996
148.68099999999998
167.11199999999997
176.629
145.94299999999998
181.95499999999998
151.47
106.534
171.747
163.88
162.503
176.98699999999997
195.60000000000002
206.39100000000002
205.89600000000002
137.66400000000002
175.837
181.392
161.818
156.58599999999998
187.933
163.32999999999998
159.673
142.923
181.39000000000001
140.298
167.072
168.82900000000004
132.164
140.423
184.149
183.253
167.08100000000002
176.144
180.13400000000001
198.15
187.516
154.87
182.003
173.86699999999996
172.476
190.07399999999998
219.74800000000008
169.546
173.046
163.20399999999998
141.678
216.046
155.76799999999997
166.137
172.235
185.023
207.045
177.404
146.97899999999998
202.695
230.823
233.35000000000002
125.23799999999999
147.235
159.32999999999998
194.91
157.908
167.91500000000002
184.70499999999998
205.478
195.313
183.493
198.06400000000002
151.213
215.099
175.92000000000002
162.326
163.406
151.656
164.308
145.39200000000002
190.962
126.90899999999999
173.024
214.37099999999998
182.114
197.52
185.89600000000002
149.449
213.58100000000002
166.54200000000003
148.714
198.732
176.596
148.955
145.04000000000002
172.85399999999998
193.284
190.67700000000002
156.132
164.65099999999998
165.558
150.06099999999998
168.241
175.44400000000002
182.93200000000002
188.07299999999998
157.844
179.195
197.20600000000002
221.48199999999997
154.069
198.48299999999998
177.706
190.826
183.79500000000002
166.527
143.394
165.426
195.86599999999999
157.75000000000006
178.815
203.525
154.94799999999998
157.779
165.16700000000003
134.34199999999998
147.47
170.42700000000002
147.029
139.14999999999998
122.67699999999999
128.08200000000002
159.416
184.45499999999998
154.089
227.56600000000003
178.89999999999998
189.895
175.99
165.489
169.887
132.531
230.12299999999996
181.502
189.255
202.48400000000004
202.392
170.036
174.88799999999998
169.18900000000002
189.401
186.846
154.96999999999997
235.858
110.17099999999999
182.38
194.862
171.519
187.35200000000003
174.722
200.98199999999997
185.637
190.43699999999998
168.56300000000005
140.91400000000002
222.465
129.435
183.171
192.814
160.358
216.48699999999997
141.567
212.387
149.043
121.301
155.445
140.381
184.578
181.406
142.393
213.264
194.59499999999997
192.985
201.32999999999998
145.921
167.865
203.42899999999997
157.368
155.036
134.649
167.513
161.357
148.276
152.15200000000002
168.695
212.046
230.907
187.575
172.099
189.935
151.389
160.01800000000003
155.29700000000003
190.46
161.57
146.406
153.187
151.516
224.19199999999995
105.816
180.659
169.53099999999998
233.80200000000002
161.329
194.909
188.158
154.275
155.837
127.90200000000002
197.844
148.126
146.48399999999998
182.649
170.699
193.962
219.76299999999998
162.883
174.55899999999997
154.958
208.525
122.505
141.228
188.531
121.578
122.681
146.60299999999998
153.08499999999998
145.093
213.276
199.683
166.534
126.13799999999999
177.211
181.722
180.984
177.34599999999998
176.20399999999998
137.9
183.01599999999996
182.30499999999998
187.07600000000002
140.35599999999997
140.231
193.221
195.204
112.41499999999999
181.20799999999997
163.22799999999998
143.661
185.69299999999998
200.88400000000001
196.39
133.48899999999998
167.77999999999997
200.468
131.94799999999998
153.216
163.33299999999997
207.09199999999998
109.49400000000001
184.505
187.402
192.935
147.911
190.342
206.80200000000002
168.96000000000004
171.813
174.885
163.34400000000005
179.1
134.746
136.531
168.86899999999997
193.57600000000002
144.62099999999998
211.724
223.317
147.153
181.34799999999998
207.43200000000002
133.955
193.25
162.80200000000002
226.174
171.74
170.666
141.041
103.005
221.86800000000002
149.642
108.457
161.313
131.257
198.484
154.409
138.582
139.093
139.87
136.31900000000002
159.502
145.61
150.167
189.45500000000004
208.035
165.381
174.87900000000002
185.66199999999998
176.238
181.499
155.478
178.973
190.10700000000003
156.20100000000002
199.211
170.388
186.27499999999998
156.90499999999997
186.975
164.748
228.545
174.316
157.496
134.05599999999998
192.571
171.095
175.65800000000002
130.726
192.04299999999998
184.152
198.92900000000003
239.65300000000002
216.239
201.712
164.711
127.173
195.82999999999998
199.252
192.53400000000002
209.324
104.243
214.383
134.03
181.63100000000003
153.527
135.786
150.017
198.90300000000002
144.224
171.414
202.098
182.87000000000003
147.887
108.01599999999998
156.904
191.00600000000003
199.844
184.88500000000002
171.87099999999998
197.95300000000003
177.46599999999998
121.459
158.19
209.79399999999998
154.723
160.30899999999997
181.659
157.72799999999998
170.012
152.71699999999998
198.267
188.71099999999998
134.06900000000002
174.413
151.229
162.581
123.17399999999999
190.416
171.846
175.257
160.14700000000002
192.933
197.648
187.14000000000001
194.73399999999998
182.125
145.12899999999996
244.452
204.37399999999997
195.529
199.13100000000003
245.961
197.62600000000003
160.28799999999998
163.25400000000002
216.123
122.22999999999999
162.26599999999996
149.162
164.424
178.959
142.669
189.63
151.788
138.99400000000003
200.84700000000004
162.273
183.137
187.11
191.86700000000002
142.76
156.067
177.55999999999997
185.68200000000002
176.622
173.42899999999997
162.41200000000003
167.824
130.261
150.69899999999998
178.517
157.687
136.48
175.165
153.51
164.111
175.82399999999998
161.154
178.367
195.567
160.002
206.067
147.482
177.06599999999997
181.637
174.70299999999997
148.413
177.892
197.42499999999998
156.65300000000002
166.825
235.487
165.769
157.411
198.569
168.514
166.414
159.341
197.621
127.414
176.325
137.021
136.407
172.52499999999998
150.481
198.43599999999998
169.668
192.16000000000003
206.263
179.35
221.166
188.115
148.491
148.584
80.03
180.8
161.84699999999998
151.374
181.464
178.311
172.301
202.07500000000002
152.546
148.079
145.72899999999998
179.78299999999996
142.787
149.13899999999998
154.953
156.64
177.887
181.856
182.258
260.96799999999996
133.14300000000003
211.40699999999998
177.43099999999998
153.64800000000002
186.272
164.911
145.733
164.576
186.643
167.65800000000002
166.87
159.002
186.159
92.24799999999999
211.739
155.25699999999998
128.086
142.292
215.358
155.72
174.39600000000002
158.42600000000002
211.84199999999998
174.729
144.61
109.283
177.375
181.79500000000002
152.865
152.45000000000002
179.11399999999998
189.856
165.258
191.36100000000002
161.191
188.154
182.61400000000003
155.699
186.298
175.152
126.02699999999999
181.81600000000003
144.555
172.08300000000003
174.27100000000002
169.699
204.81100000000004
195.361
168.738
148.263
179.011
191.916
176.26700000000002
200.75400000000002
159.767
177.92299999999997
186.877
166.23399999999998
176.62199999999999
138.452
165.933
227.44799999999998
136.871
126.221
96.09100000000001
187.09300000000002
168.38800000000003
127.46100000000001
136.901
166.387
154.476
77.517
168.633
148.942
162.15699999999998
121.221
130.226
166.94400000000002
155.01500000000001
205.99899999999997
148.65099999999998
204.96800000000002
147.573
168.51600000000002
208.988
159.21900000000002
171.939
202.236
198.47699999999998
146.19199999999998
185.252
177.51100000000002
199.959
194.278
176.756
207.271
195.067
196.349
159.16500000000002
155.06
199.23600000000002
163.44000000000003
203.77100000000002
163.59199999999998
184.72400000000005
184.656
149.69799999999998
136.094
195.856
162.85999999999999
172.734
198.13500000000002
169.438
120.517
139.021
174.467
145.00400000000002
166.822
171.622
214.68899999999996
149.351
195.098
170.403
154.85899999999998
191.971
156.35500000000002
153.678
154.462
169.43
175.134
139.66700000000003
127.80000000000001
201.3
144.173
147.695
115.60300000000001
144.54199999999997
185.49399999999997
187.89499999999998
169.62199999999999
169.82199999999997
188.36100000000002
190.955
162.842
204.87800000000004
210.65800000000002
174.90900000000002
142.74599999999998
123.829
199.39300000000003
149.98
202.418
152.93
140.755
161.146
240.312
165.904
215.252
164.09
111.055
204.88400000000001
174.22
186.90000000000003
137.03000000000003
206.97199999999998
140.347
159.168
146.26500000000001
203.267
164.84000000000003
154.099
240.518
155.55500000000004
174.204
211.288
174.401
128.74399999999997
183.24
146.324
191.613
183.67
195.499
151.52700000000002
176.89200000000002
175.075
164.305
203.144
127.428
182.55
232.408
134.83599999999998
165.151
147.653
182.462
154.186
140.81799999999998
167.89999999999998
199.81100000000004
155.71499999999997
181.263
201.45800000000003
241.94500000000002
181.35200000000003
172.072
164.99099999999999
235.76999999999998
203.238
184.25300000000001
130.678
91.342
220.748
181.678
151.872
197.08399999999995
142.027
187.56400000000002
147.25400000000002
164.005
182.243
164.85
187.944
138.20600000000002
118.07300000000001
183.117
201.601
149.925
148.38400000000001
197.229
186.28
147.269
153.461
162.66200000000003
168.137
129.452
192.61
160.392
172.62
196.67200000000003
132.70499999999998
213.457
154.61499999999998
164.26
174.644
147.79
154.97500000000002
134.404
132.529
127.74900000000001
160.37900000000002
195.985
165.608
230.59900000000002
160.82999999999998
168.93900000000002
145.531
169.072
189.66700000000003
103.18100000000001
174.48
185.02499999999998
209.687
175.441
174.995
221.97
164.932
168.909
215.05900000000003
206.598
183.403
114.75299999999999
164.94600000000003
146.87399999999997
172.849
192.00799999999998
183.279
166.603
161.219
161.56799999999998
199.187
200.12
197.106
167.298
167.56099999999998
198.19799999999998
121.733
185.14600000000002
187.36100000000002
181.481
145.34199999999998
189.21
209.613
162.567
115.302
184.28300000000002
194.15099999999998
153.61800000000002
134.57
169.17999999999998
191.48900000000003
192.77599999999998
187.541
219.772
205.82299999999998
182.986
138.125
139.51200000000003
156.14
162.949
140.15800000000002
189.753
143.39600000000002
164.82399999999998
194.49900000000002
174.963
166.11899999999997
160.014
145.457
147.766
156.32000000000002
172.379
166.599
170.7
167.48200000000003
191.818
208.227
125.995
183.324
213.324
185.24900000000002
185.156
189.23199999999997
200.453
170.80200000000002
202.732
188.69799999999998
168.78
179.604
118.36600000000001
191.776
156.436
192.23699999999997
160.68200000000002
184.29500000000002
186.411
160.8
180.75099999999998
203.333
149.793
186.485
156.53300000000002
199.212
160.583
192.68900000000002
210.058
188.14600000000002
199.341
204.978
161.483
235.71099999999996
156.971
158.64
186.442
201.181
160.904
213.27000000000004
166.77999999999997
128.77900000000002
172.44799999999998
182.35899999999998
176.07099999999997
218.24600000000004
145.433
157.92199999999997
143.919
168.72099999999998
197.058
157.04700000000003
167.647
175.767
158.753
152.24
157.87800000000001
178.957
146.36100000000002
186.09199999999998
188.74699999999999
157.85700000000003
200.53799999999998
176.90999999999997
180.498
216.164
145.205
183.426
178.306
165.38400000000001
179.74200000000002
174.61899999999997
129.43900000000002
168.17800000000003
146.109
193.71599999999998
195.66700000000003
234.499
131.352
119.50999999999999
166.35399999999998
173.132
198.901
151.631
123.285
198.391
211.70999999999998
168.64800000000002
186.481
152.3
206.991
178.655
157.46800000000002
179.897
216.48000000000002
153.02800000000002
148.271
139.19
185.599
156.693
124.673
185.10899999999998
149.332
137.196
185.39
155.00100000000003
176.09199999999998
178.39800000000002
164.152
161.322
147.561
180.71300000000002
193.529
177.345
159.077
111.94999999999999
193.78499999999997
197.388
133.265
141.763
157.11600000000004
185.555
132.117
214.63000000000002
197.79899999999998
151.059
229.843
205.858
169.074
166.796
258.359
166.24
169.291
165.209
100.33600000000001
229.834
169.284
170.791
162.495
162.155
240.347
188.788
167.25100000000003
172.192
169.031
162.204
183.01500000000001
181.236
172.531
142.765
187.90300000000002
143.954
161.05599999999998
156.04000000000002
148.095
179.695
119.82300000000001
144.798
183.858
134.468
179.26800000000003
134.261
121.02599999999998
149.22899999999998
188.24200000000002
114.96
181.389
151.315
183.416
168.24
160.878
204.87
126.044
177.91199999999998
149.71299999999997
139.663
155.464
173.12900000000002
136.792
172.695
178.80199999999996
183.726
167.111
231.53300000000002
169.03500000000003
195.58400000000003
191.54700000000003
174.038
117.57000000000001
200.64299999999997
166.961
174.41899999999998
190.899
173.452
132.242
170.699
195.452
120.607
152.408
168.485
182.01299999999998
167.30700000000002
171.329
126.13699999999999
119.16699999999999
184.541
183.567
179.24200000000002
197.56900000000002
163.272
167.22
128.912
133.118
191.469
182.731
218.003
110.505
190.947
126.548
178.02000000000004
134.654
159.93200000000002
119.10299999999998
174.232
166.285
159.66899999999998
143.66699999999997
192.17399999999998
177.675
180.68400000000003
198.198
163.221
135.36200000000002
192.151
136.66700000000003
127.661
191.488
167.433
162.233
154.484
134.268
194.5
134.83700000000002
161.15099999999998
152.569
245.267
206.80400000000003
182.33700000000002
173.61599999999999
157.872
145.54800000000003
174.10000000000002
212.23199999999997
122.31700000000001
114.50999999999999
169.815
161.82
190.38299999999998
184.043
184.058
156.712
189.15699999999998
185.726
205.66199999999998
157.044
238.62400000000002
151.69
156.11399999999998
202.88500000000002
161.39000000000001
189.031
144.047
175.515
180.132
152.163
175.197
138.24
182.83499999999998
158.195
188.46500000000003
152.641
176.488
195.712
165.82299999999998
121.642
167.05599999999998
111.06
176.40300000000002
172.83800000000002
192.155
168.08100000000002
231.20200000000003
163.57200000000003
148.96699999999998
129.316
150.144
233.33399999999997
198.99699999999999
186.95999999999998
171.211
151.086
144.482
224.69400000000002
170.24800000000002
190.485
120.809
233.348
213.11599999999999
159.159
189.31799999999998
183.23399999999998
177.264
168.063
125.77199999999999
153.24200000000002
192.023
143.363
165.836
176.18599999999998
186.459
182.089
106.77700000000002
179.34199999999998
151.284
161.163
232.76300000000003
167.788
160.273
161.71800000000002
190.615
106.926
189.27800000000002
188.613
169.063
177.24400000000003
190.949
182.25600000000003
162.762
178.54000000000002
157.284
161.21
167.37900000000002
132.263
163.835
181.19100000000003
167.97000000000003
173.374
149.77299999999997
133.78900000000002
123.466
161.219
181.63
185.993
154.59499999999997
180.46800000000002
132.756
138.10399999999998
200.44799999999998
168.147
187.113
126.94200000000001
129.077
131.603
182.75900000000001
178.149
165.64299999999997
191.88300000000004
160.43
222.229
143.49
184.95499999999998
166.337
196.61900000000003
177.20999999999998
216.26299999999998
175.399
179.30700000000002
167.798
175.257
145.367
137.482
166.16200000000003
199.10399999999998
185.832
166.971
214.531
201.546
133.21000000000004
157.35000000000002
232.24599999999998
219.28700000000003
167.39700000000002
168.147
207.529
189.399
164.18200000000002
176.256
184.7
163.033
174.543
186.558
176.397
171.223
245.35000000000002
173.163
173.273
184.33700000000002
211.47799999999998
195.582
172.278
163.375
129.093
192.026
176.233
165.34799999999998
174.20100000000002
201.33000000000004
160.478
170.15699999999998
155.00400000000002
164.34199999999998
172.894
145.14300000000003
174.567
138.10200000000003
144.37300000000002
196.50099999999998
159.749
203.63800000000003
148.44400000000002
155.514
104.87599999999998
177.39000000000004
161.743
161.242
192.421
189.30899999999997
149.165
172.826
163.801
167.509
118.348
126.81900000000003
211.873
196.647
179.608
177.711
146.13099999999997
141.737
187.882
117.957
138.297
163.51999999999998
205.49599999999998
149.57700000000003
177.45499999999998
183.413
171.344
180.26100000000002
