inst,family,spec,n_tr,tr_r,tr_pf,tr_dd,seg_ok,te_n,te_r,te_pf
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.0|tp0.75|x10,182,-66.91,0.35,68.32,False,61,-32.03,0.19
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.0|tp0.75|x11,182,-65.98,0.37,67.39,False,61,-33.05,0.21
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.0|tpopp|x10,182,-57.38,0.47,58.76,False,61,-27.18,0.34
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.0|tpopp|x11,182,-62.0,0.47,64.01,False,61,-28.85,0.35
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tp0.5|x10,182,-52.01,0.32,53.38,False,61,-22.26,0.21
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tp0.5|x11,182,-53.06,0.33,53.91,False,61,-24.27,0.21
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tp0.75|x10,182,-45.17,0.42,47.79,False,61,-20.81,0.28
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tp0.75|x11,182,-48.92,0.41,51.4,False,61,-24.82,0.26
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tpopp|x10,182,-45.51,0.43,47.08,False,61,-18.67,0.35
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.25|a10|m1.5|tpopp|x11,182,-50.12,0.42,51.71,False,61,-21.36,0.35
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tp0.5|x10,102,-35.0,0.29,33.91,False,31,-18.37,0.09
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tp0.5|x11,102,-35.67,0.29,34.58,False,31,-18.38,0.1
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tp0.75|x10,102,-26.99,0.46,26.96,False,31,-17.3,0.15
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tp0.75|x11,102,-27.02,0.48,26.84,False,31,-17.66,0.19
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tpopp|x10,102,-20.91,0.61,23.51,False,31,-14.6,0.28
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.0|tpopp|x11,102,-22.79,0.6,23.62,False,31,-14.48,0.34
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tp0.5|x10,102,-21.64,0.42,21.71,False,31,-10.85,0.17
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tp0.5|x11,102,-23.28,0.43,22.73,False,31,-12.36,0.19
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tp0.75|x10,102,-16.92,0.55,18.0,False,31,-10.28,0.21
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tp0.75|x11,102,-19.03,0.54,19.75,False,31,-12.71,0.22
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tpopp|x10,102,-17.3,0.56,19.13,False,31,-8.88,0.32
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-09|rev_cf|b0.5|a10|m1.5|tpopp|x11,102,-20.37,0.53,20.63,False,31,-10.07,0.35
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tp0.5|x10,420,-148.98,0.29,147.83,False,128,-62.55,0.15
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tp0.5|x11,420,-149.95,0.29,148.81,False,128,-58.14,0.18
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tp0.75|x10,420,-133.05,0.42,131.9,False,128,-56.37,0.29
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tp0.75|x11,420,-132.24,0.43,131.08,False,128,-49.75,0.35
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tpopp|x10,420,-117.8,0.56,116.34,False,128,-41.45,0.51
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.0|tpopp|x11,420,-114.56,0.57,113.09,False,128,-31.16,0.62
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tp0.5|x10,420,-93.89,0.42,94.29,False,128,-35.36,0.34
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tp0.5|x11,420,-96.83,0.42,97.23,False,128,-35.12,0.36
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tp0.75|x10,420,-80.52,0.54,80.97,False,128,-27.17,0.5
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tp0.75|x11,420,-82.76,0.54,83.2,False,128,-27.73,0.51
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tpopp|x10,420,-84.54,0.55,84.5,False,128,-26.38,0.55
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.25|a10|m1.5|tpopp|x11,420,-84.87,0.56,84.43,False,128,-22.07,0.63
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tp0.5|x10,362,-135.88,0.27,134.88,False,108,-51.45,0.17
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tp0.5|x11,362,-133.26,0.28,132.26,False,108,-51.21,0.18
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tp0.75|x10,362,-120.48,0.4,119.86,False,108,-45.79,0.31
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tp0.75|x11,362,-117.75,0.42,117.13,False,108,-42.77,0.34
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tpopp|x10,362,-109.11,0.53,108.07,False,108,-39.73,0.48
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.0|tpopp|x11,362,-97.92,0.57,97.33,False,108,-25.57,0.63
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tp0.5|x10,362,-82.07,0.42,82.83,False,108,-24.46,0.4
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tp0.5|x11,362,-81.33,0.42,82.09,False,108,-27.36,0.37
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tp0.75|x10,362,-72.83,0.53,73.29,False,108,-17.83,0.58
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tp0.75|x11,362,-67.29,0.55,68.06,False,108,-19.89,0.55
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tpopp|x10,362,-71.22,0.57,71.47,False,108,-21.62,0.57
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.5|a10|m1.5|tpopp|x11,362,-68.79,0.57,68.93,False,108,-15.18,0.67
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tp0.5|x10,295,-107.43,0.28,106.14,False,86,-34.91,0.21
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tp0.5|x11,295,-107.05,0.28,105.76,False,86,-34.19,0.22
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tp0.75|x10,295,-98.73,0.4,97.58,False,86,-29.84,0.38
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tp0.75|x11,295,-100.38,0.39,99.23,False,86,-29.61,0.38
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tpopp|x10,295,-81.94,0.57,80.48,False,86,-20.35,0.64
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.0|tpopp|x11,295,-75.43,0.58,73.97,False,86,-9.85,0.81
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tp0.5|x10,295,-68.21,0.42,68.61,False,86,-18.48,0.43
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tp0.5|x11,295,-70.3,0.4,70.7,False,86,-21.02,0.38
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tp0.75|x10,295,-57.14,0.54,57.58,False,86,-12.54,0.63
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tp0.75|x11,295,-57.1,0.54,57.54,False,86,-12.82,0.62
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tpopp|x10,295,-56.83,0.58,56.8,False,86,-13.56,0.66
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev|b0.75|a10|m1.5|tpopp|x11,295,-54.42,0.58,53.98,False,86,-8.03,0.78
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tp0.5|x10,210,-78.48,0.26,78.63,False,70,-35.57,0.14
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tp0.5|x11,210,-76.2,0.27,76.34,False,70,-34.58,0.14
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tp0.75|x10,210,-69.48,0.4,70.89,False,70,-34.53,0.22
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tp0.75|x11,210,-63.48,0.43,64.88,False,70,-34.01,0.23
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tpopp|x10,210,-53.91,0.57,55.3,False,70,-31.62,0.35
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.0|tpopp|x11,210,-58.69,0.52,60.69,False,70,-30.1,0.36
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tp0.5|x10,210,-52.55,0.38,53.92,False,70,-22.26,0.26
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tp0.5|x11,210,-51.71,0.38,52.56,False,70,-25.24,0.23
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tp0.75|x10,210,-43.96,0.5,46.58,False,70,-20.8,0.35
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tp0.75|x11,210,-47.11,0.46,49.59,False,70,-25.04,0.29
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tpopp|x10,210,-44.12,0.53,45.69,False,70,-19.94,0.41
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.25|a10|m1.5|tpopp|x11,210,-48.22,0.47,49.81,False,70,-22.53,0.35
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.0|tp0.5|x10,123,-38.37,0.33,37.28,False,38,-18.26,0.15
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.0|tp0.5|x11,123,-36.84,0.34,35.75,False,38,-18.85,0.13
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.0|tp0.75|x10,123,-30.11,0.5,30.08,False,38,-17.45,0.23
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.0|tp0.75|x11,123,-26.26,0.54,26.08,False,38,-17.38,0.24
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.0|tpopp|x10,123,-28.31,0.59,28.78,False,38,-16.69,0.34
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.0|tpopp|x11,123,-22.7,0.63,23.53,False,38,-14.5,0.38
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tp0.5|x10,123,-23.38,0.47,23.46,False,38,-8.62,0.34
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tp0.5|x11,123,-22.75,0.48,22.21,False,38,-12.18,0.25
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tp0.75|x10,123,-20.17,0.58,21.4,False,38,-8.04,0.43
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tp0.75|x11,123,-18.77,0.58,19.68,False,38,-11.78,0.31
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tpopp|x10,123,-21.95,0.58,22.5,False,38,-7.91,0.49
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act06-10|rev_cf|b0.5|a10|m1.5|tpopp|x11,123,-20.29,0.57,20.43,False,38,-10.09,0.38
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tp0.5|x10,398,-131.8,0.3,131.85,False,119,-50.17,0.19
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tp0.5|x11,398,-132.71,0.3,132.76,False,119,-46.57,0.23
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tp0.75|x10,398,-114.72,0.43,115.02,False,119,-45.76,0.31
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tp0.75|x11,398,-114.16,0.45,114.46,False,119,-40.08,0.38
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tpopp|x10,398,-102.25,0.54,103.02,False,119,-38.43,0.47
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.0|tpopp|x11,398,-98.27,0.56,98.92,False,119,-27.58,0.61
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tp0.5|x10,398,-89.0,0.4,89.2,False,119,-29.02,0.34
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tp0.5|x11,398,-90.3,0.41,90.5,False,119,-27.47,0.38
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tp0.75|x10,398,-85.91,0.45,87.66,False,119,-24.74,0.46
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tp0.75|x11,398,-83.77,0.48,84.8,False,119,-22.69,0.51
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tpopp|x10,398,-81.34,0.5,82.76,False,119,-26.39,0.47
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.25|a10|m1.5|tpopp|x11,398,-79.32,0.52,80.07,False,119,-19.23,0.6
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tp0.5|x10,341,-120.42,0.28,120.47,False,103,-39.66,0.21
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tp0.5|x11,341,-117.04,0.29,117.09,False,103,-40.59,0.22
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tp0.75|x10,341,-102.73,0.42,103.03,False,103,-36.11,0.34
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tp0.75|x11,341,-100.69,0.44,100.99,False,103,-34.48,0.37
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tpopp|x10,341,-105.43,0.48,106.19,False,103,-33.38,0.47
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.0|tpopp|x11,341,-92.34,0.52,92.51,False,103,-19.12,0.67
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tp0.5|x10,341,-79.2,0.39,79.4,False,103,-21.55,0.39
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tp0.5|x11,341,-78.41,0.41,78.61,False,103,-24.09,0.36
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tp0.75|x10,341,-81.41,0.43,81.86,False,103,-16.86,0.54
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tp0.75|x11,341,-72.29,0.48,72.81,False,103,-18.32,0.53
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tpopp|x10,341,-78.86,0.47,79.38,False,103,-21.52,0.51
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.5|a10|m1.5|tpopp|x11,341,-72.62,0.48,73.06,False,103,-13.89,0.66
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tp0.5|x10,276,-91.92,0.3,91.97,False,82,-32.21,0.21
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tp0.5|x11,276,-89.76,0.31,89.81,False,82,-31.58,0.22
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tp0.75|x10,276,-80.0,0.43,80.3,False,82,-28.4,0.35
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tp0.75|x11,276,-81.29,0.43,81.59,False,82,-27.83,0.36
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tpopp|x10,276,-82.02,0.49,82.78,False,82,-25.54,0.51
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.0|tpopp|x11,276,-73.86,0.52,74.03,False,82,-13.74,0.71
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tp0.5|x10,276,-64.34,0.39,64.54,False,82,-15.94,0.42
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tp0.5|x11,276,-64.6,0.39,64.8,False,82,-19.1,0.36
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tp0.75|x10,276,-65.25,0.42,65.7,False,82,-13.7,0.55
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tp0.75|x11,276,-62.15,0.44,62.6,False,82,-14.28,0.54
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tpopp|x10,276,-65.97,0.46,66.49,False,82,-14.22,0.61
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev|b0.75|a10|m1.5|tpopp|x11,276,-59.56,0.47,59.67,False,82,-9.75,0.7
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tp0.5|x10,160,-52.85,0.3,53.0,False,49,-20.25,0.19
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tp0.5|x11,160,-49.38,0.32,49.52,False,49,-19.04,0.19
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tp0.75|x10,160,-41.86,0.47,42.83,False,49,-19.55,0.27
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tp0.75|x11,160,-35.3,0.52,36.26,False,49,-18.46,0.29
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tpopp|x10,160,-27.98,0.68,29.64,False,49,-19.79,0.33
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.0|tpopp|x11,160,-33.06,0.59,34.87,False,49,-17.78,0.34
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tp0.5|x10,160,-29.32,0.48,30.5,False,49,-11.45,0.33
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tp0.5|x11,160,-27.98,0.48,28.77,False,49,-12.97,0.29
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tp0.75|x10,160,-22.69,0.61,25.48,False,49,-10.54,0.43
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tp0.75|x11,160,-25.4,0.55,27.95,False,49,-11.77,0.37
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tpopp|x10,160,-21.44,0.66,23.2,False,49,-11.79,0.41
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.25|a10|m1.5|tpopp|x11,160,-26.26,0.55,27.72,False,49,-12.72,0.32
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tp0.5|x10,99,-26.61,0.38,26.61,False,29,-8.25,0.27
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tp0.5|x11,99,-25.01,0.39,25.02,False,29,-9.25,0.23
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tp0.75|x10,99,-18.22,0.6,19.21,False,29,-7.68,0.39
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tp0.75|x11,99,-14.85,0.64,15.6,False,29,-8.27,0.37
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tpopp|x10,99,-19.09,0.64,21.29,False,29,-7.59,0.5
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.0|tpopp|x11,99,-14.56,0.67,15.83,False,29,-6.36,0.53
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tp0.5|x10,99,-13.89,0.58,15.46,False,29,-2.96,0.58
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tp0.5|x11,99,-13.96,0.56,15.11,False,29,-6.12,0.35
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tp0.75|x10,99,-11.4,0.69,14.49,False,29,-2.46,0.7
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tp0.75|x11,99,-11.04,0.66,13.8,False,29,-5.04,0.47
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tpopp|x10,99,-14.53,0.64,16.9,False,29,-2.86,0.7
USDJPY,B_london_rev,B_london_rev|ref22-04o0|act07-10|rev_cf|b0.5|a10|m1.5|tpopp|x11,99,-13.71,0.6,14.86,False,29,-4.85,0.49
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp0.5|x17,432,-156.59,0.29,156.8,False,106,-45.47,0.2
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp0.5|x19,432,-155.13,0.3,155.35,False,106,-47.55,0.19
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp0.75|x17,432,-122.82,0.47,123.06,False,106,-35.19,0.4
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp0.75|x19,432,-118.64,0.49,119.6,False,106,-36.91,0.4
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp1.0|x17,432,-105.15,0.57,105.89,False,106,-26.38,0.56
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.0|tp1.0|x19,432,-102.97,0.58,104.68,False,106,-27.12,0.57
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp0.5|x17,432,-86.34,0.48,86.5,False,106,-22.81,0.43
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp0.5|x19,432,-85.25,0.49,85.89,False,106,-22.61,0.46
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp0.75|x17,432,-70.18,0.61,70.84,False,106,-18.2,0.59
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp0.75|x19,432,-69.43,0.63,70.82,False,106,-19.05,0.6
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp1.0|x17,432,-57.84,0.69,58.99,False,106,-19.39,0.6
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.25|a10|m1.5|tp1.0|x19,432,-60.72,0.69,62.86,False,106,-18.86,0.64
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.0|tp0.5|x17,353,-120.42,0.31,120.64,False,88,-34.66,0.21
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.0|tp0.5|x19,353,-120.2,0.32,120.41,False,88,-36.04,0.21
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.0|tp0.75|x17,353,-97.07,0.47,97.31,False,88,-25.65,0.43
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.0|tp0.75|x19,353,-95.3,0.49,96.26,False,88,-27.62,0.42
USDJPY,C_ny_rev,C_ny_rev|ref07-12o0|act12-15|rev|b0.5|a10|m1.0|tp1.0|x17,353,-81.89,0.58,82.63,False,88,-21.33,0.55
