inst,family,spec,n_tr,tr_r,tr_wr,tr_pf,tr_dd,segs,seg_ok,te_n,te_r,te_pf
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b0.75|a10|m1.0|tp0.75|x08,479,21.55,74.32,1.14,8.15,+4.7 / +7.4 / +10.9,True,132,22.07,1.73
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b0.75|a10|m1.0|tpopp|x08,479,-37.31,42.8,0.89,51.24,-6.0 / -11.7 / -18.2,False,132,-37.51,0.61
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b1.0|a10|m1.0|tp0.75|x08,446,36.78,76.91,1.29,7.85,+3.0 / +11.5 / +21.9,True,122,12.99,1.4
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b1.0|a10|m1.0|tpopp|x08,446,-38.84,40.13,0.88,57.78,-22.7 / -10.5 / -4.3,False,122,-31.39,0.65
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b1.25|a10|m1.0|tp0.75|x08,406,36.08,77.34,1.31,7.72,+7.2 / +18.8 / +9.7,True,116,6.08,1.18
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b1.25|a10|m1.0|tpopp|x08,406,-49.92,37.19,0.84,72.99,-4.5 / -29.0 / -15.0,False,116,-18.92,0.77
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b0.75|a10|m1.0|tp0.75|x08,484,22.48,74.38,1.15,8.15,+3.4 / +10.0 / +10.4,True,135,23.49,1.78
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b0.75|a10|m1.0|tpopp|x08,484,-36.06,42.77,0.89,49.18,-6.0 / -11.4 / -17.2,False,135,-38.01,0.62
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b1.0|a10|m1.0|tp0.75|x08,464,42.74,77.37,1.33,7.46,+5.8 / +13.0 / +23.6,True,125,12.59,1.38
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b1.0|a10|m1.0|tpopp|x08,464,-24.97,40.95,0.92,46.38,-9.1 / -10.9 / -3.6,False,125,-32.49,0.65
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b1.25|a10|m1.0|tp0.75|x08,424,41.86,77.83,1.36,6.12,+8.6 / +20.1 / +12.8,True,119,7.69,1.22
EURUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b1.25|a10|m1.0|tpopp|x08,424,-43.61,37.5,0.86,71.16,-4.4 / -23.1 / -14.7,False,119,-19.5,0.77
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tp0.5|x10,549,-156.23,65.57,0.34,157.39,-66.3 / -49.4 / -40.6,False,159,-36.44,0.42
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tp0.5|x11,549,-155.16,65.76,0.34,156.96,-66.3 / -49.0 / -40.0,False,159,-36.44,0.42
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tp0.75|x10,549,-135.14,58.47,0.53,136.65,-64.3 / -41.9 / -27.6,False,159,-29.52,0.62
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tp0.75|x11,549,-135.01,58.47,0.53,136.8,-64.3 / -41.9 / -27.5,False,159,-30.19,0.61
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tpopp|x10,549,-145.08,34.79,0.67,162.63,-52.7 / -32.9 / -58.0,False,159,-34.26,0.71
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tpopp|x11,549,-141.62,34.97,0.68,161.67,-55.4 / -34.1 / -50.8,False,159,-34.36,0.72
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tp0.5|x10,549,-68.41,69.58,0.64,70.98,-38.5 / -14.7 / -13.9,False,159,-2.86,0.93
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tp0.5|x11,549,-67.95,69.4,0.64,70.71,-38.1 / -14.8 / -13.8,False,159,-1.93,0.95
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tp0.75|x10,549,-68.62,59.02,0.72,78.9,-40.2 / -10.8 / -16.3,False,159,-16.19,0.76
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tp0.75|x11,549,-66.95,59.56,0.73,77.41,-38.1 / -11.0 / -16.5,False,159,-14.4,0.79
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tpopp|x10,549,-76.99,44.08,0.76,92.89,-31.2 / -14.6 / -29.9,False,159,-10.81,0.87
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tpopp|x11,549,-74.03,44.99,0.78,91.27,-28.2 / -18.7 / -25.9,False,159,-12.18,0.86
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tp0.5|x10,540,-115.84,70.19,0.42,118.45,-52.6 / -31.8 / -31.5,False,151,-29.15,0.47
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tp0.5|x11,540,-115.42,70.19,0.43,118.02,-52.6 / -31.4 / -31.5,False,151,-29.15,0.47
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tp0.75|x10,540,-78.97,64.07,0.67,83.51,-42.1 / -23.7 / -11.7,False,151,-15.47,0.76
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tp0.75|x11,540,-78.27,64.26,0.68,83.49,-42.1 / -23.7 / -11.0,False,151,-14.65,0.77
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tpopp|x10,540,-100.46,37.04,0.76,121.61,-35.1 / -23.9 / -40.0,False,151,-29.33,0.74
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tpopp|x11,540,-95.25,36.67,0.78,120.2,-37.2 / -24.1 / -32.6,False,151,-33.63,0.72
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tp0.5|x10,540,-35.36,73.52,0.78,38.33,-28.3 / -1.5 / -4.3,False,151,2.03,1.06
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tp0.5|x11,540,-33.4,74.07,0.79,36.82,-27.8 / -0.6 / -3.7,False,151,2.94,1.08
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tp0.75|x10,540,-26.33,63.52,0.88,33.64,-31.9 / +6.8 / +0.1,False,151,0.17,1.0
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tp0.75|x11,540,-26.11,63.89,0.88,32.94,-31.2 / +6.7 / -0.4,False,151,-0.21,1.0
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tpopp|x10,540,-48.45,45.56,0.84,65.14,-26.8 / -2.5 / -17.8,False,151,-11.81,0.85
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tpopp|x11,540,-50.28,45.37,0.84,68.36,-27.9 / -6.7 / -14.4,False,151,-15.42,0.82
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tp0.5|x10,520,-99.64,71.35,0.46,102.15,-45.5 / -28.6 / -25.6,False,143,-25.14,0.5
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tp0.5|x11,520,-99.21,71.35,0.46,101.72,-45.5 / -28.2 / -25.6,False,143,-25.14,0.5
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tp0.75|x10,520,-48.08,67.12,0.78,56.47,-32.0 / -9.3 / -5.4,False,143,-7.21,0.87
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tp0.75|x11,520,-48.06,67.12,0.78,56.45,-32.0 / -9.3 / -5.4,False,143,-6.39,0.88
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tpopp|x10,520,-84.96,37.5,0.79,108.94,-24.5 / -23.3 / -35.8,False,143,-21.18,0.8
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tpopp|x11,520,-82.46,36.54,0.8,109.29,-25.4 / -27.2 / -28.5,False,143,-27.77,0.75
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tp0.5|x10,520,-6.87,76.92,0.95,16.23,-14.7 / +8.6 / +0.5,False,143,1.36,1.04
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tp0.5|x11,520,-6.16,77.31,0.95,16.23,-14.2 / +8.9 / +0.4,False,143,3.28,1.1
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tp0.75|x10,520,16.27,68.65,1.09,13.27,-2.3 / +14.9 / +4.9,False,143,4.85,1.1
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tp0.75|x11,520,15.34,68.27,1.08,14.92,-2.2 / +15.2 / +3.6,False,143,3.74,1.08
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tpopp|x10,520,-37.34,45.77,0.87,56.1,-12.4 / -9.1 / -14.6,False,143,-4.56,0.94
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tpopp|x11,520,-43.61,44.81,0.86,63.93,-15.6 / -15.7 / -11.0,False,143,-9.66,0.87
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.5|x10,238,-102.21,55.88,0.22,103.01,-36.3 / -44.6 / -21.4,False,54,-7.39,0.56
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.5|x11,238,-102.26,56.3,0.22,103.56,-35.4 / -45.3 / -21.7,False,54,-5.9,0.63
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.75|x10,238,-99.16,48.74,0.35,100.71,-34.6 / -40.3 / -23.0,False,54,-3.24,0.84
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.75|x11,238,-100.06,49.16,0.35,102.32,-33.0 / -42.5 / -23.2,False,54,-1.99,0.9
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tpopp|x10,238,-79.28,43.28,0.48,86.2,-21.2 / -34.5 / -22.2,False,54,-4.64,0.82
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tpopp|x11,238,-84.04,41.18,0.46,90.12,-21.2 / -37.8 / -23.7,False,54,-3.55,0.87
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.5|x10,238,-60.0,58.4,0.42,62.93,-23.7 / -26.2 / -10.4,False,54,-3.48,0.78
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.5|x11,238,-60.0,59.66,0.42,63.4,-22.2 / -26.5 / -11.5,False,54,-2.71,0.82
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.75|x10,238,-59.67,50.0,0.51,61.67,-20.1 / -23.1 / -16.9,False,54,-3.37,0.83
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.75|x11,238,-58.23,50.42,0.53,61.12,-17.2 / -22.4 / -19.1,False,54,-1.85,0.91
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tpopp|x10,238,-51.79,50.0,0.52,57.38,-16.7 / -22.8 / -11.8,False,54,-5.23,0.74
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tpopp|x11,238,-52.67,49.16,0.52,58.52,-16.7 / -23.7 / -12.5,False,54,-5.0,0.77
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tp0.5|x10,206,-87.8,55.83,0.23,87.73,-37.7 / -33.6 / -16.6,False,39,-2.74,0.73
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tp0.5|x11,206,-87.84,56.31,0.23,87.78,-36.8 / -34.3 / -16.9,False,39,-1.86,0.8
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tp0.75|x10,206,-82.38,50.0,0.37,81.82,-34.2 / -30.1 / -16.8,False,39,1.78,1.15
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tp0.75|x11,206,-82.86,50.0,0.37,82.93,-33.1 / -32.0 / -16.4,False,39,1.31,1.1
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tpopp|x10,206,-66.84,43.69,0.49,72.89,-22.2 / -25.6 / -17.6,False,39,-3.8,0.77
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tpopp|x11,206,-71.21,41.26,0.47,76.42,-22.7 / -28.6 / -18.6,False,39,-5.45,0.71
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tp0.5|x10,206,-48.54,60.19,0.44,50.92,-24.3 / -19.1 / -5.4,False,39,0.51,1.06
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tp0.5|x11,206,-49.33,60.68,0.44,52.19,-23.1 / -20.4 / -6.1,False,39,-0.01,1.0
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tp0.75|x10,206,-45.26,52.43,0.55,46.72,-21.0 / -16.4 / -8.4,False,39,-0.63,0.95
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tp0.75|x11,206,-44.95,51.94,0.57,47.37,-18.4 / -16.1 / -11.0,False,39,0.36,1.03
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tpopp|x10,206,-40.85,51.46,0.55,45.85,-16.7 / -15.6 / -8.0,False,39,-3.7,0.7
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tpopp|x11,206,-42.22,50.0,0.54,47.48,-16.9 / -17.3 / -8.2,False,39,-5.43,0.63
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tp0.5|x10,148,-58.67,56.76,0.25,58.61,-23.0 / -26.1 / -9.8,False,28,-0.01,1.0
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tp0.5|x11,148,-58.72,57.43,0.25,58.66,-22.1 / -26.7 / -10.1,False,28,0.14,1.02
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tp0.75|x10,148,-58.05,49.32,0.37,57.49,-18.0 / -26.4 / -12.3,False,28,2.76,1.37
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tp0.75|x11,148,-59.71,49.32,0.37,59.47,-16.9 / -29.2 / -12.3,False,28,1.31,1.15
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tpopp|x10,148,-49.06,44.59,0.47,54.49,-13.1 / -24.4 / -10.2,False,28,-1.17,0.89
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tpopp|x11,148,-52.35,41.89,0.45,56.09,-14.4 / -26.2 / -10.4,False,28,-3.39,0.74
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tp0.5|x10,148,-33.37,59.46,0.45,34.37,-16.4 / -14.0 / -3.2,False,28,2.16,1.44
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tp0.5|x11,148,-35.29,60.14,0.44,36.3,-15.3 / -16.2 / -4.1,False,28,0.99,1.16
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tp0.75|x10,148,-30.37,51.35,0.56,33.1,-13.8 / -13.1 / -4.0,False,28,4.18,1.76
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tp0.75|x11,148,-31.82,51.35,0.57,35.0,-11.3 / -14.1 / -7.0,False,28,3.81,1.55
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tpopp|x10,148,-27.58,51.35,0.55,31.17,-12.0 / -12.1 / -2.8,False,28,-0.61,0.92
EURUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tpopp|x11,148,-28.45,50.0,0.55,32.04,-13.1 / -13.1 / -2.5,False,28,-2.73,0.72
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tp0.5|x10,549,-156.23,65.57,0.34,157.39,-66.3 / -49.4 / -40.6,False,162,-35.72,0.43
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tp0.5|x11,549,-155.16,65.76,0.34,156.96,-66.3 / -49.0 / -40.0,False,162,-35.72,0.43
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tp0.75|x10,549,-135.14,58.47,0.53,136.65,-64.3 / -41.9 / -27.6,False,162,-28.83,0.63
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tp0.75|x11,549,-135.01,58.47,0.53,136.8,-64.3 / -41.9 / -27.5,False,162,-30.47,0.62
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tpopp|x10,549,-145.08,34.79,0.67,162.63,-52.7 / -32.9 / -58.0,False,162,-34.38,0.71
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tpopp|x11,549,-141.62,34.97,0.68,161.67,-55.4 / -34.1 / -50.8,False,162,-35.74,0.72
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tp0.5|x10,549,-68.41,69.58,0.64,70.98,-38.5 / -14.7 / -13.9,False,162,-2.4,0.94
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tp0.5|x11,549,-67.95,69.4,0.64,70.71,-38.1 / -14.8 / -13.8,False,162,-2.4,0.94
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tp0.75|x10,549,-68.62,59.02,0.72,78.9,-40.2 / -10.8 / -16.3,False,162,-16.8,0.76
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tp0.75|x11,549,-66.95,59.56,0.73,77.41,-38.1 / -11.0 / -16.5,False,162,-16.12,0.77
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tpopp|x10,549,-76.99,44.08,0.76,92.89,-31.2 / -14.6 / -29.9,False,162,-11.04,0.86
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tpopp|x11,549,-74.03,44.99,0.78,91.27,-28.2 / -18.7 / -25.9,False,162,-13.71,0.85
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tp0.5|x10,545,-119.0,69.91,0.42,120.4,-53.6 / -31.7 / -33.8,False,157,-27.67,0.5
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tp0.5|x11,545,-118.58,69.91,0.42,119.98,-53.6 / -31.2 / -33.8,False,157,-27.67,0.5
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tp0.75|x10,545,-81.63,63.85,0.67,84.97,-42.9 / -23.4 / -14.0,False,157,-13.2,0.8
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tp0.75|x11,545,-80.92,64.04,0.67,84.95,-42.9 / -23.3 / -13.3,False,157,-13.42,0.79
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tpopp|x10,545,-104.01,36.88,0.75,125.01,-35.1 / -25.3 / -42.2,False,157,-27.87,0.75
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tpopp|x11,545,-96.8,36.7,0.77,121.74,-35.1 / -25.4 / -34.8,False,157,-34.23,0.72
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tp0.5|x10,545,-36.42,73.39,0.78,38.77,-29.1 / -0.6 / -5.4,False,157,3.54,1.1
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tp0.5|x11,545,-34.67,73.94,0.79,37.47,-28.7 / +0.1 / -4.8,False,157,3.42,1.09
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tp0.75|x10,545,-28.13,63.3,0.87,35.44,-32.0 / +6.1 / -0.9,False,157,1.73,1.03
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tp0.75|x11,545,-26.64,63.85,0.88,33.46,-30.0 / +6.2 / -1.5,False,157,-0.0,1.0
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tpopp|x10,545,-50.15,45.5,0.84,66.4,-26.8 / -3.2 / -18.9,False,157,-10.84,0.86
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tpopp|x11,545,-50.49,45.5,0.84,68.23,-26.5 / -7.2 / -15.5,False,157,-16.11,0.82
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tp0.5|x10,530,-98.28,71.7,0.47,99.59,-46.2 / -27.6 / -24.6,False,149,-25.07,0.51
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tp0.5|x11,530,-97.85,71.7,0.47,99.16,-46.2 / -27.2 / -24.6,False,149,-25.07,0.51
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tp0.75|x10,530,-46.23,67.36,0.79,53.41,-31.9 / -7.6 / -5.3,False,149,-5.89,0.9
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tp0.75|x11,530,-46.2,67.36,0.79,53.39,-31.9 / -7.5 / -5.3,False,149,-5.07,0.91
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tpopp|x10,530,-88.61,37.55,0.78,111.39,-27.6 / -23.9 / -35.7,False,149,-19.37,0.82
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tpopp|x11,530,-84.99,36.6,0.79,110.61,-27.0 / -27.3 / -29.3,False,149,-28.26,0.76
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tp0.5|x10,530,-5.92,76.98,0.96,15.9,-15.0 / +9.8 / +0.6,False,149,1.91,1.05
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tp0.5|x11,530,-5.59,77.36,0.96,15.9,-14.5 / +10.1 / +0.1,False,149,3.83,1.11
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tp0.75|x10,530,16.38,68.49,1.09,13.35,-2.2 / +14.7 / +5.2,False,149,5.06,1.11
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tp0.75|x11,530,15.21,68.11,1.08,15.39,-2.4 / +15.7 / +3.2,False,149,2.61,1.05
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tpopp|x10,530,-39.48,45.66,0.87,57.11,-14.4 / -9.4 / -14.4,False,149,-3.69,0.95
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tpopp|x11,530,-44.33,44.91,0.86,63.52,-16.2 / -14.9 / -11.9,False,149,-10.48,0.87
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tp0.5|x10,262,-113.0,55.34,0.23,113.8,-40.0 / -50.0 / -23.2,False,67,-11.35,0.5
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tp0.5|x11,262,-113.04,55.34,0.23,114.34,-38.9 / -50.0 / -24.3,False,67,-9.05,0.57
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tp0.75|x10,262,-110.45,48.09,0.35,112.0,-35.5 / -48.4 / -25.3,False,67,-8.69,0.7
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tp0.75|x11,262,-110.85,48.09,0.35,113.11,-33.7 / -49.9 / -25.8,False,67,-6.54,0.76
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tpopp|x10,262,-83.0,42.75,0.51,90.03,-16.3 / -40.6 / -24.8,False,67,-6.81,0.8
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tpopp|x11,262,-96.36,39.69,0.44,102.18,-23.7 / -43.2 / -28.1,False,67,-8.42,0.75
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.5|tp0.5|x10,262,-67.69,58.02,0.41,69.69,-23.8 / -30.9 / -13.3,False,67,-9.45,0.6
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.5|tp0.5|x11,262,-67.2,57.63,0.41,69.8,-22.9 / -30.5 / -14.1,False,67,-6.36,0.7
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.5|tp0.75|x10,262,-69.37,49.24,0.49,71.36,-20.5 / -28.9 / -20.5,False,67,-7.84,0.72
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.5|tp0.75|x11,262,-66.57,47.71,0.51,69.04,-18.7 / -25.8 / -22.5,False,67,-5.84,0.77
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.5|tpopp|x10,262,-54.08,50.0,0.55,60.39,-11.3 / -27.4 / -14.8,False,67,-8.68,0.69
EURUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.5|tpopp|x11,262,-60.57,46.95,0.49,65.91,-17.4 / -27.1 / -16.2,False,67,-8.61,0.67
