inst,family,spec,n_tr,tr_r,tr_wr,tr_pf,tr_dd,segs,seg_ok,te_n,te_r,te_pf
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b0.75|a10|m1.0|tp0.75|x08,473,-13.95,72.3,0.92,23.07,+7.1 / -17.0 / -2.5,False,137,8.14,1.2
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b0.75|a10|m1.0|tpopp|x08,473,-140.63,34.67,0.63,158.27,-13.8 / -60.2 / -65.1,False,137,-13.52,0.86
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b1.0|a10|m1.0|tp0.75|x08,444,-0.69,74.1,1.0,24.34,-3.7 / -13.4 / +16.1,False,123,3.26,1.08
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b1.0|a10|m1.0|tpopp|x08,444,-143.77,33.78,0.61,145.46,-36.3 / -47.7 / -58.3,False,123,-17.32,0.81
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b1.25|a10|m1.0|tp0.75|x08,409,-4.81,73.59,0.97,29.51,-4.3 / -11.5 / +10.7,False,112,16.74,1.65
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-09|rev|b1.25|a10|m1.0|tpopp|x08,409,-144.79,29.58,0.6,143.49,-46.7 / -44.4 / -52.3,False,112,-8.32,0.9
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b0.75|a10|m1.0|tp0.75|x08,482,-11.22,72.61,0.93,21.5,+8.3 / -15.3 / -2.8,False,139,5.46,1.13
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b0.75|a10|m1.0|tpopp|x08,482,-139.8,34.85,0.64,156.17,-14.9 / -57.5 / -65.9,False,139,-16.2,0.83
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b1.0|a10|m1.0|tp0.75|x08,459,1.77,74.29,1.01,24.45,-3.2 / -14.0 / +18.6,False,132,2.25,1.05
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b1.0|a10|m1.0|tpopp|x08,459,-144.23,33.77,0.62,147.4,-32.8 / -51.8 / -58.2,False,132,-15.4,0.85
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b1.25|a10|m1.0|tp0.75|x08,424,-5.84,73.35,0.96,32.32,-8.8 / -9.1 / +11.8,False,124,13.52,1.42
GBPUSD,A_asia_ny,A_asia_ny_rev|ref19-21o1|act22-10|rev|b1.25|a10|m1.0|tpopp|x08,424,-146.28,29.72,0.6,147.12,-56.0 / -41.0 / -47.8,False,124,-9.57,0.9
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tp0.5|x10,541,-220.03,59.15,0.22,218.89,-91.8 / -70.1 / -56.7,False,162,-49.4,0.32
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tp0.5|x11,541,-220.03,59.15,0.22,218.89,-91.8 / -70.1 / -56.7,False,162,-49.4,0.32
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tp0.75|x10,541,-208.53,52.87,0.37,207.64,-85.0 / -60.6 / -61.4,False,162,-42.15,0.52
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tp0.75|x11,541,-208.53,52.87,0.37,207.64,-85.0 / -60.6 / -61.4,False,162,-42.15,0.52
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tpopp|x10,541,-211.66,31.24,0.56,212.18,-79.6 / -56.3 / -74.3,False,162,-42.73,0.67
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.0|tpopp|x11,541,-199.94,30.68,0.58,201.35,-74.6 / -53.6 / -70.3,False,162,-40.61,0.69
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tp0.5|x10,541,-114.13,66.17,0.48,113.2,-44.9 / -28.8 / -39.1,False,162,-16.1,0.69
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tp0.5|x11,541,-114.37,66.36,0.48,113.44,-45.2 / -28.6 / -39.3,False,162,-18.09,0.67
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tp0.75|x10,541,-133.81,53.97,0.54,133.13,-45.8 / -41.0 / -45.7,False,162,-13.69,0.8
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tp0.75|x11,541,-132.79,54.53,0.54,132.11,-45.4 / -40.9 / -45.2,False,162,-15.62,0.78
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tpopp|x10,541,-135.26,40.85,0.63,140.6,-40.7 / -46.8 / -46.4,False,162,-16.63,0.82
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.25|a10|m1.5|tpopp|x11,541,-130.49,40.11,0.65,141.49,-34.4 / -46.0 / -48.8,False,162,-15.86,0.83
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tp0.5|x10,536,-185.14,62.69,0.26,184.11,-81.1 / -61.6 / -41.0,False,156,-41.02,0.36
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tp0.5|x11,536,-185.14,62.69,0.26,184.11,-81.1 / -61.6 / -41.0,False,156,-41.02,0.36
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tp0.75|x10,536,-165.64,57.09,0.45,164.74,-67.6 / -51.4 / -45.2,False,156,-32.02,0.59
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tp0.75|x11,536,-165.64,57.09,0.45,164.74,-67.6 / -51.4 / -45.2,False,156,-32.02,0.59
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tpopp|x10,536,-174.2,33.02,0.62,180.82,-61.3 / -55.8 / -55.6,False,156,-34.78,0.72
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.0|tpopp|x11,536,-158.01,32.28,0.66,171.39,-53.6 / -52.4 / -50.5,False,156,-30.59,0.76
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tp0.5|x10,536,-79.53,69.96,0.58,78.6,-31.7 / -19.3 / -27.2,False,156,-3.92,0.9
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tp0.5|x11,536,-79.13,70.15,0.58,78.2,-31.7 / -19.1 / -27.0,False,156,-5.55,0.87
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tp0.75|x10,536,-85.8,58.77,0.66,85.12,-34.9 / -18.7 / -30.9,False,156,-12.18,0.81
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tp0.75|x11,536,-88.37,58.77,0.66,87.69,-36.5 / -20.8 / -29.8,False,156,-14.71,0.79
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tpopp|x10,536,-101.89,42.35,0.71,112.13,-33.1 / -38.0 / -29.4,False,156,-18.17,0.8
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.5|a10|m1.5|tpopp|x11,536,-98.53,41.42,0.72,115.09,-28.2 / -38.3 / -30.8,False,156,-15.6,0.83
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tp0.5|x10,513,-163.28,64.33,0.29,162.96,-72.6 / -49.2 / -41.5,False,151,-29.3,0.45
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tp0.5|x11,513,-163.28,64.33,0.29,162.96,-72.6 / -49.2 / -41.5,False,151,-29.3,0.45
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tp0.75|x10,513,-140.03,59.06,0.49,139.55,-61.4 / -42.0 / -35.2,False,151,-21.3,0.69
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tp0.75|x11,513,-140.03,59.06,0.49,139.55,-61.4 / -42.0 / -35.2,False,151,-21.3,0.69
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tpopp|x10,513,-188.69,30.99,0.58,189.68,-65.9 / -67.2 / -54.2,False,151,-36.43,0.71
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.0|tpopp|x11,513,-174.83,30.41,0.62,187.49,-55.7 / -64.6 / -53.0,False,151,-32.82,0.74
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tp0.5|x10,513,-64.47,71.54,0.63,64.51,-34.9 / -15.0 / -13.2,False,151,1.34,1.04
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tp0.5|x11,513,-66.05,71.54,0.62,66.09,-34.9 / -16.5 / -13.3,False,151,-0.29,0.99
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tp0.75|x10,513,-56.77,61.4,0.75,57.36,-33.6 / -6.9 / -15.0,False,151,1.17,1.02
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tp0.75|x11,513,-58.65,61.79,0.74,59.52,-32.9 / -9.6 / -14.9,False,151,-3.25,0.95
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tpopp|x10,513,-110.27,40.55,0.67,115.82,-44.2 / -36.1 / -28.6,False,151,-6.75,0.91
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev|b0.75|a10|m1.5|tpopp|x11,513,-109.87,39.96,0.68,121.59,-38.5 / -39.0 / -31.1,False,151,-5.59,0.93
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.5|x10,188,-86.37,53.72,0.19,85.25,-34.4 / -28.6 / -22.1,False,58,-31.86,0.16
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.5|x11,188,-88.19,53.72,0.19,87.08,-35.0 / -29.8 / -22.1,False,58,-31.49,0.17
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.75|x10,188,-74.69,49.47,0.36,73.82,-28.1 / -21.8 / -23.5,False,58,-28.36,0.3
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tp0.75|x11,188,-77.41,48.94,0.35,76.55,-29.2 / -21.5 / -25.4,False,58,-29.29,0.29
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tpopp|x10,188,-69.66,39.89,0.43,68.88,-26.9 / -16.8 / -24.7,False,58,-25.27,0.4
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.0|tpopp|x11,188,-72.15,39.36,0.42,71.36,-27.2 / -14.8 / -28.9,False,58,-24.41,0.41
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.5|x10,188,-56.47,55.32,0.35,55.56,-28.1 / -10.2 / -17.0,False,58,-21.85,0.3
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.5|x11,188,-57.5,56.38,0.36,56.59,-28.6 / -10.3 / -17.4,False,58,-23.68,0.28
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.75|x10,188,-45.06,50.53,0.52,44.54,-23.1 / -4.9 / -15.9,False,58,-19.43,0.43
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tp0.75|x11,188,-44.82,51.06,0.54,44.16,-22.6 / -3.8 / -17.2,False,58,-21.25,0.41
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tpopp|x10,188,-45.76,45.74,0.48,46.36,-23.0 / -6.3 / -15.3,False,58,-17.9,0.43
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.25|a10|m1.5|tpopp|x11,188,-45.61,46.81,0.49,47.01,-22.7 / -5.5 / -16.2,False,58,-18.19,0.43
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tp0.5|x10,157,-72.46,52.23,0.2,71.34,-30.1 / -23.9 / -17.2,False,41,-22.35,0.16
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tp0.5|x11,157,-73.99,52.87,0.19,72.87,-30.7 / -24.8 / -17.2,False,41,-21.45,0.18
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tp0.75|x10,157,-66.78,47.13,0.33,65.92,-25.6 / -19.8 / -20.1,False,41,-19.1,0.32
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tp0.75|x11,157,-68.49,47.77,0.33,67.62,-25.9 / -19.6 / -21.7,False,41,-19.51,0.31
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tpopp|x10,157,-64.34,38.22,0.38,63.55,-24.7 / -17.4 / -20.9,False,41,-20.19,0.31
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.0|tpopp|x11,157,-66.77,37.58,0.38,65.98,-25.0 / -15.1 / -25.4,False,41,-18.97,0.34
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tp0.5|x10,157,-48.35,54.14,0.34,47.44,-22.1 / -11.6 / -13.5,False,41,-15.68,0.29
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tp0.5|x11,157,-48.2,56.69,0.36,47.29,-22.1 / -11.1 / -13.8,False,41,-16.83,0.28
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tp0.75|x10,157,-40.79,48.41,0.49,40.26,-18.3 / -9.5 / -11.8,False,41,-14.38,0.41
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tp0.75|x11,157,-37.51,51.59,0.54,36.85,-17.1 / -7.6 / -11.6,False,41,-14.9,0.4
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tpopp|x10,157,-39.93,44.59,0.46,40.54,-17.8 / -10.2 / -10.7,False,41,-17.01,0.28
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.5|a10|m1.5|tpopp|x11,157,-38.83,45.86,0.48,40.23,-17.1 / -8.7 / -11.9,False,41,-16.69,0.29
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tp0.5|x10,115,-61.65,46.96,0.16,61.87,-28.5 / -17.1 / -14.8,False,27,-16.06,0.14
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tp0.5|x11,115,-62.34,47.83,0.17,62.57,-28.2 / -18.0 / -14.8,False,27,-15.16,0.16
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tp0.75|x10,115,-58.32,42.61,0.28,58.79,-28.2 / -13.5 / -15.3,False,27,-14.81,0.26
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tp0.75|x11,115,-58.31,43.48,0.29,58.79,-26.2 / -14.8 / -16.0,False,27,-15.22,0.25
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tpopp|x10,115,-59.78,33.91,0.29,60.34,-25.5 / -16.5 / -16.4,False,27,-12.83,0.32
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.0|tpopp|x11,115,-61.87,32.17,0.28,62.44,-24.1 / -16.4 / -20.0,False,27,-11.97,0.34
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tp0.5|x10,115,-45.32,48.7,0.27,45.64,-24.7 / -7.4 / -12.1,False,27,-10.82,0.27
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tp0.5|x11,115,-44.27,51.3,0.3,44.59,-23.1 / -7.5 / -12.5,False,27,-11.97,0.25
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tp0.75|x10,115,-42.86,43.48,0.37,43.57,-23.4 / -6.5 / -11.7,False,27,-8.42,0.44
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tp0.75|x11,115,-41.52,44.35,0.4,42.08,-21.9 / -5.8 / -12.6,False,27,-9.43,0.41
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tpopp|x10,115,-42.42,39.13,0.33,43.81,-22.1 / -10.1 / -9.0,False,27,-9.44,0.32
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-09|rev_cf|b0.75|a10|m1.5|tpopp|x11,115,-43.2,39.13,0.33,44.58,-20.8 / -10.1 / -11.1,False,27,-9.36,0.33
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tp0.5|x10,550,-219.66,59.45,0.23,218.74,-92.7 / -71.8 / -53.7,False,166,-48.32,0.33
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tp0.5|x11,550,-218.92,59.64,0.23,218.0,-92.7 / -71.8 / -52.9,False,166,-48.32,0.33
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tp0.75|x10,550,-206.85,53.27,0.38,206.43,-85.4 / -62.1 / -57.9,False,166,-40.07,0.54
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tp0.75|x11,550,-205.42,53.45,0.39,205.0,-85.4 / -62.1 / -56.4,False,166,-40.07,0.54
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tpopp|x10,550,-211.54,31.45,0.56,213.35,-79.9 / -57.8 / -72.4,False,166,-40.58,0.69
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.0|tpopp|x11,550,-202.08,30.91,0.58,202.86,-76.8 / -55.5 / -68.3,False,166,-40.23,0.7
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tp0.5|x10,550,-111.84,66.55,0.49,111.23,-45.5 / -28.9 / -36.1,False,166,-14.72,0.72
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tp0.5|x11,550,-111.13,66.91,0.49,110.52,-45.8 / -28.8 / -35.3,False,166,-16.7,0.69
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tp0.75|x10,550,-132.01,54.18,0.54,131.9,-46.7 / -41.3 / -42.8,False,166,-12.86,0.81
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tp0.75|x11,550,-129.71,54.91,0.56,129.6,-46.2 / -40.6 / -41.6,False,166,-14.98,0.79
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tpopp|x10,550,-134.36,41.09,0.63,140.39,-41.2 / -47.3 / -44.5,False,166,-15.19,0.83
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.25|a10|m1.5|tpopp|x11,550,-129.66,40.36,0.65,140.07,-36.2 / -46.4 / -45.8,False,166,-16.19,0.83
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tp0.5|x10,544,-187.44,62.68,0.27,186.64,-81.8 / -64.1 / -40.1,False,163,-40.92,0.38
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tp0.5|x11,544,-187.44,62.68,0.27,186.64,-81.8 / -64.1 / -40.1,False,163,-40.92,0.38
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tp0.75|x10,544,-166.69,57.17,0.45,166.27,-68.1 / -53.6 / -43.6,False,163,-30.42,0.61
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tp0.75|x11,544,-166.69,57.17,0.45,166.27,-68.1 / -53.6 / -43.6,False,163,-30.42,0.61
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tpopp|x10,544,-175.83,33.09,0.62,184.0,-59.5 / -59.8 / -55.1,False,163,-32.92,0.74
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.0|tpopp|x11,544,-162.42,32.17,0.65,175.43,-53.8 / -56.6 / -50.5,False,163,-28.87,0.78
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tp0.5|x10,544,-78.24,70.22,0.59,77.62,-32.4 / -18.4 / -26.1,False,163,-3.18,0.92
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tp0.5|x11,544,-77.84,70.4,0.59,77.22,-32.4 / -18.3 / -25.8,False,163,-4.81,0.89
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tp0.75|x10,544,-83.49,59.01,0.67,83.37,-35.3 / -17.0 / -29.8,False,163,-10.83,0.84
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tp0.75|x11,544,-86.33,59.01,0.67,86.21,-37.0 / -19.2 / -28.9,False,163,-14.22,0.8
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tpopp|x10,544,-100.43,42.65,0.71,110.56,-32.3 / -37.8 / -29.0,False,163,-17.23,0.81
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.5|a10|m1.5|tpopp|x11,544,-98.43,41.54,0.72,113.59,-28.7 / -37.6 / -30.8,False,163,-14.95,0.85
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tp0.5|x10,530,-160.84,65.09,0.3,160.51,-72.9 / -46.2 / -41.9,False,156,-31.17,0.44
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tp0.5|x11,530,-160.13,65.28,0.3,159.81,-72.9 / -46.2 / -41.2,False,156,-31.17,0.44
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tp0.75|x10,530,-138.16,59.43,0.5,137.68,-62.9 / -39.2 / -34.6,False,156,-22.42,0.68
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tp0.75|x11,530,-138.13,59.62,0.5,137.65,-63.9 / -39.2 / -33.7,False,156,-22.42,0.68
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tpopp|x10,530,-186.45,31.7,0.59,187.16,-65.9 / -63.5 / -55.7,False,156,-37.13,0.71
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.0|tpopp|x11,530,-169.68,31.32,0.63,181.36,-58.3 / -58.9 / -51.0,False,156,-33.74,0.74
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tp0.5|x10,530,-61.4,71.7,0.65,61.78,-35.7 / -12.7 / -11.6,False,156,-0.08,1.0
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tp0.5|x11,530,-62.81,71.89,0.64,63.2,-36.6 / -13.8 / -11.1,False,156,-1.71,0.96
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tp0.75|x10,530,-50.85,61.89,0.78,51.44,-33.6 / -3.4 / -12.6,False,156,0.5,1.01
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tp0.75|x11,530,-51.92,62.45,0.78,52.78,-33.8 / -5.7 / -11.1,False,156,-3.91,0.94
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tpopp|x10,530,-106.18,41.32,0.69,111.66,-43.9 / -32.3 / -28.6,False,156,-7.89,0.9
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev|b0.75|a10|m1.5|tpopp|x11,530,-105.38,40.57,0.7,117.08,-40.2 / -34.6 / -29.2,False,156,-6.53,0.93
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tp0.5|x10,227,-95.88,55.95,0.22,95.29,-38.5 / -33.4 / -22.7,False,72,-31.22,0.23
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tp0.5|x11,227,-97.54,55.51,0.22,96.96,-38.8 / -34.8 / -22.7,False,72,-32.99,0.21
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tp0.75|x10,227,-84.7,50.66,0.38,84.86,-32.0 / -24.6 / -26.8,False,72,-24.72,0.43
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tp0.75|x11,227,-85.22,50.22,0.38,85.38,-33.0 / -24.8 / -26.2,False,72,-28.69,0.37
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tpopp|x10,227,-85.14,40.09,0.42,83.84,-32.0 / -27.1 / -24.7,False,72,-23.07,0.5
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.0|tpopp|x11,227,-83.65,40.53,0.42,82.34,-30.3 / -24.6 / -27.5,False,72,-24.45,0.46
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.5|tp0.5|x10,227,-62.81,57.27,0.39,62.58,-31.2 / -12.7 / -17.7,False,72,-20.1,0.4
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.5|tp0.5|x11,227,-60.63,58.15,0.4,60.41,-30.9 / -13.7 / -14.8,False,72,-23.66,0.35
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.5|tp0.75|x10,227,-51.91,51.54,0.54,52.57,-27.6 / -8.7 / -14.4,False,72,-19.92,0.5
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.5|tp0.75|x11,227,-47.35,52.86,0.57,47.87,-25.5 / -7.5 / -13.2,False,72,-23.28,0.42
GBPUSD,B_london,B_london_rev|ref19-21o1|act06-10|rev_cf|b0.25|a10|m1.5|tpopp|x10,227,-54.48,46.7,0.48,55.39,-25.6 / -13.6 / -14.1,False,72,-17.43,0.5
